driver_id,driver_name,vehicle_type,city,join_date,rating,status
D04809,Gary Meyer,Electric,Tampines,2024-09-13,4.67,Active
D04810,Teresa Bailey,Premium,Bedok,2021-07-16,3.96,Active
D04811,Alexis Cummings,Sedan,Yishun,2021-03-10,3.95,Active
D04812,Joseph Patrick,SUV,Yishun,2021-07-11,4.49,Active
D04813,Brittney Anderson,Premium,Jurong,2020-03-26,4.8,Active
D04814,Donna Smith,Electric,Tampines,2019-07-07,3.77,Suspended
D04815,Natalie Carpenter,MPV,Woodlands,2020-12-13,4.21,Inactive
D04816,Carlos Maldonado,Premium,Punggol,2021-08-30,4.34,Active
D04817,Diana Lewis,MPV,Ang Mo Kio,2023-05-24,4.88,Active
D04818,Laura Jordan,SUV,Toa Payoh,2025-05-01,4.45,Active
D04819,Glenda Hobbs,SUV,Tampines,2024-04-29,3.74,Active
D04820,Mrs. Joy Reynolds,Premium,Bishan,2021-06-10,4.54,Active
D04821,Olivia Bowen,SUV,Ang Mo Kio,2025-09-23,3.84,Active
D04822,Jorge Boyer,MPV,Bishan,2026-04-02,4.09,Active
D04823,Travis Mendoza,SUV,Yishun,2023-06-18,4.08,Active
D04824,Nathan Hall,Sedan,Bishan,2018-08-16,4.86,Active
D04825,Matthew Frazier,SUV,Jurong,2024-03-01,4.66,Active
D04826,Gregory Carlson,MPV,Toa Payoh,2019-07-11,4.62,Active
D04827,Anthony Johnson,Hatchback,Bedok,2025-10-31,4.51,Active
D04828,Brian Freeman,Sedan,Yishun,2022-02-15,3.83,Active
D04829,Jessica Mendez,Hatchback,Bedok,2021-06-28,4.72,Active
D04830,Melissa Curtis,Hatchback,Jurong,2019-03-24,4.05,Active
D04831,Shannon Glass,Electric,Bishan,2023-06-20,3.96,Suspended
D04832,Cynthia Montgomery,MPV,Tampines,2025-09-01,3.65,Active
D04833,Paul Williams,SUV,Ang Mo Kio,2025-11-05,3.95,Active
D04834,Michael Vang,Sedan,Yishun,2023-06-29,4.12,Active
D04835,Preston Henderson,MPV,Ang Mo Kio,2018-11-30,3.58,Active
D04836,Gregory Carlson,Electric,Yishun,2022-06-26,4.7,Active
D04837,Nicole Bennett,Sedan,Jurong,2024-05-26,4.76,Active
D04838,Patricia Ortega,Hatchback,Punggol,2021-03-04,4.91,Active
D04839,Diane Ferguson,SUV,Yishun,2019-06-22,4.25,Active
D04840,Joy Peterson,SUV,Punggol,2019-11-22,4.42,Inactive
D04841,Angela Adams,MPV,Woodlands,2019-01-11,4.77,Active
D04842,Kimberly Hogan,Premium,Woodlands,2024-06-19,3.56,Active
D04843,Megan Edwards,Sedan,Woodlands,2023-02-14,4.69,Active
D04844,Matthew Jones,Sedan,Woodlands,2023-06-24,3.65,Active
D04845,Michelle White,SUV,Punggol,2021-07-12,3.69,Active
D04846,Dustin Stewart,Sedan,Bishan,2021-04-18,4.04,Active
D04847,Cassandra Dominguez,Electric,Yishun,2024-04-06,4.28,Active
D04848,Cameron Joseph,Hatchback,Tampines,2020-06-06,4.87,Active
D04849,Shelby Curtis,Electric,Bedok,2025-06-23,4.33,Active
D04850,William Sutton,Sedan,Woodlands,2026-02-11,3.63,Active
D04851,Daniel Jenkins,MPV,Bishan,2022-07-22,3.8,Active
D04852,Matthew Savage,Electric,Punggol,2022-09-20,4.91,Active
D04853,Wayne Murphy,MPV,Punggol,2024-03-26,4.99,Active
D04854,Wesley Duncan,MPV,Yishun,2024-02-16,3.96,Inactive
D04855,Kaitlyn Johnson,Electric,Bedok,2022-08-17,4.84,Active
D04856,Alicia Mitchell,Sedan,Ang Mo Kio,2021-10-09,4.75,Active
D04857,Francisco Barron,Sedan,Woodlands,2021-03-15,4.75,Active
D04858,Eduardo Thomas,Premium,Bedok,2023-11-15,4.53,Active
D04859,Jose Dixon,Electric,Jurong,2020-01-30,4.93,Active
D04860,Vincent Clark,Premium,Ang Mo Kio,2019-07-12,4.13,Active
D04861,Christopher Horne,MPV,Woodlands,2025-07-04,4.23,Active
D04862,Michael Garcia,Premium,Punggol,2024-10-28,4.04,Active
D04863,John Khan,MPV,Singapore,2018-08-20,4.53,Active
D04864,Judith Newman,Sedan,Toa Payoh,2018-12-18,3.52,Active
D04865,Shannon Torres,MPV,Jurong,2019-12-14,4.4,Active
D04866,Donald Chambers,Hatchback,Jurong,2026-02-09,3.96,Active
D04867,Julie Riggs,SUV,Tampines,2023-03-26,4.09,Active
D04868,Jennifer Knox,Premium,Yishun,2025-07-16,3.82,Active
D04869,Chelsea Miller MD,Hatchback,Yishun,2024-11-01,4.31,Inactive
D04870,Nancy Dickerson,Hatchback,Toa Payoh,2023-11-27,4.95,Active
D04871,Christopher Lewis,Electric,Bishan,2026-05-27,3.54,Active
D04872,Matthew Contreras,MPV,Woodlands,2022-08-06,4.71,Active
D04873,Sean Green,Sedan,Singapore,2022-05-31,4.13,Active
D04874,Rebecca Hughes DDS,Electric,Ang Mo Kio,2019-11-04,3.82,Active
D04875,Matthew Reeves,SUV,Punggol,2021-09-05,4.09,Active
D04876,Michelle Jones,Premium,Yishun,2019-11-28,3.64,Active
D04877,Christopher Torres,Hatchback,Jurong,2023-12-27,4.03,Inactive
D04878,Kimberly Cardenas,Sedan,Yishun,2019-03-17,4.56,Active
D04879,Katherine Davis,Electric,Bedok,2025-10-07,4.17,Active
D04880,Mark Moore,SUV,Yishun,2020-09-14,3.64,Active
D04881,Desiree Sanders,Electric,Tampines,2022-05-27,4.33,Active
D04882,Jesse Anderson,MPV,Bedok,2025-08-05,4.37,Active
D04883,Paul Oliver,MPV,Bishan,2021-12-20,4.29,Active
D04884,Joyce Young,Hatchback,Jurong,2019-03-22,4.05,Active
D04885,Stephanie Hernandez,Premium,Bedok,2019-11-14,4.17,Inactive
D04886,Mrs. Lisa Allen,Premium,Punggol,2024-02-24,4.59,Active
D04887,Tracy Smith,Electric,Punggol,2022-11-20,4.33,Active
D04888,Meredith Pearson,Sedan,Ang Mo Kio,2019-10-28,4.45,Inactive
D04889,Eric Harris,Premium,Toa Payoh,2019-08-14,4.46,Active
D04890,Amanda Smith,SUV,Toa Payoh,2021-11-06,4.7,Active
D04891,Melissa Soto,Premium,Punggol,2021-01-21,4.4,Active
D04892,Ann Roth,Premium,Woodlands,2023-11-25,4.9,Active
D04893,Kerri Reyes,SUV,Yishun,2020-10-21,4.06,Active
D04894,Kyle Santiago,Hatchback,Jurong,2018-08-21,4.7,Active
D04895,Thomas Butler,SUV,Toa Payoh,2023-10-18,4.85,Active
D04896,Rachel Osborne,Sedan,Toa Payoh,2020-07-11,3.55,Active
D04897,Rebecca Barry,Premium,Toa Payoh,2023-02-17,3.98,Active
D04898,Brianna Gray,Hatchback,Bishan,2025-12-26,3.67,Active
D04899,Mrs. Kelly Welch,Hatchback,Toa Payoh,2023-03-24,4.34,Active
D04900,Veronica Nguyen,Electric,Bishan,2019-10-10,3.52,Inactive
D04901,Aaron Gomez,Sedan,Woodlands,2022-01-28,4.62,Active
D04902,Jason Finley,Electric,Woodlands,2023-10-18,4.44,Active
D04903,Steven Thompson,Electric,Tampines,2024-06-05,3.7,Active
D04904,Paula Clark,Electric,Yishun,2022-11-08,4.85,Active
D04905,Thomas Barton,Electric,Bedok,2019-07-30,3.71,Inactive
D04906,Michele Wong,Hatchback,Jurong,2026-01-27,4.06,Active
D04907,Michael Conley,SUV,Bishan,2025-05-20,3.93,Active
D04908,Blake Mann,MPV,Woodlands,2020-08-25,4.4,Active
D04909,Gary Sanchez,SUV,Bedok,2020-12-23,4.03,Active
D04910,Robert Fischer,SUV,Ang Mo Kio,2021-08-16,4.91,Active
D04911,Wesley Adkins,Electric,Woodlands,2021-02-02,4.73,Active
D04912,Jason Pittman,Premium,Jurong,2024-09-08,4.72,Active
D04913,Patrick Castro,Hatchback,Bedok,2022-10-25,4.34,Active
D04914,Francisco Boyd,Electric,Tampines,2019-10-06,4.04,Suspended
D04915,Brandon Wilson,Electric,Singapore,2022-10-29,3.73,Active
D04916,Danny Ward,MPV,Punggol,2020-01-27,4.12,Active
D04917,Timothy Johnson,Premium,Toa Payoh,2021-12-20,4.36,Active
D04918,Sarah Ball,Electric,Ang Mo Kio,2023-02-20,4.15,Active
D04919,Sarah Wallace,Hatchback,Bishan,2026-05-07,3.75,Active
D04920,Dana Savage,Hatchback,Jurong,2025-03-01,4.36,Active
D04921,Phillip Clayton,Electric,Woodlands,2024-10-22,4.6,Active
D04922,Gina Ramos,Hatchback,Punggol,2021-05-18,4.37,Active
D04923,Christian Nguyen,Sedan,Singapore,2024-06-24,3.71,Active
D04924,Laura Lowery,Sedan,Tampines,2019-04-23,4.16,Inactive
D04925,Whitney Franco,Hatchback,Tampines,2023-06-16,4.67,Inactive
D04926,Scott Jones,SUV,Toa Payoh,2019-10-24,3.84,Inactive
D04927,Francis Beck,MPV,Tampines,2021-08-05,4.85,Active
D04928,Jessica Dalton,MPV,Tampines,2026-04-08,4.56,Active
D04929,Maria Robinson,SUV,Toa Payoh,2022-07-21,3.64,Active
D04930,Raymond Garcia,Electric,Jurong,2020-11-24,4.27,Active
D04931,Laura Washington,SUV,Punggol,2019-11-28,3.74,Active
D04932,Deanna Young,Premium,Toa Payoh,2020-06-13,3.81,Inactive
D04933,Marc Johnson,Sedan,Ang Mo Kio,2024-04-05,4.24,Active
D04934,Kari Cervantes,MPV,Bedok,2026-04-02,4.32,Active
D04935,Mary Barrett,MPV,Yishun,2024-10-12,4.48,Active
D04936,Mr. Michael Rose,Hatchback,Tampines,2023-02-16,4.08,Active
D04937,Sarah Soto,SUV,Jurong,2020-09-07,3.52,Active
D04938,Richard Lewis,MPV,Bedok,2025-05-16,4.89,Active
D04939,Jacob Sullivan,Electric,Toa Payoh,2023-08-16,3.77,Active
D04940,Ian Nolan,Premium,Punggol,2021-12-05,3.9,Active
D04941,Joshua Nelson,SUV,Yishun,2019-12-25,4.17,Active
D04942,Margaret Davis,Sedan,Bedok,2021-09-02,4.77,Active
D04943,Teresa Hammond,SUV,Yishun,2021-01-26,4.43,Active
D04944,Taylor Thomas,Sedan,Tampines,2019-02-14,4.26,Active
D04945,Jeffrey Wilson,SUV,Jurong,2025-01-17,4.42,Active
D04946,Maria Alexander,Hatchback,Singapore,2022-07-26,4.44,Active
D04947,Justin Owen,SUV,Toa Payoh,2025-07-30,3.98,Active
D04948,Andrew Schwartz,MPV,Woodlands,2026-01-23,4.09,Active
D04949,Jon Glover,Premium,Yishun,2020-02-21,4.45,Active
D04950,Mr. Robert Chavez,Premium,Bedok,2022-05-12,3.72,Active
D04951,Herbert Hunt,Sedan,Bedok,2024-06-01,4.95,Active
D04952,Jennifer Carter,MPV,Toa Payoh,2024-12-21,4.3,Active
D04953,Lauren Garcia,Premium,Jurong,2019-10-28,4.19,Active
D04954,Mary Reyes,MPV,Toa Payoh,2022-08-20,4.61,Active
D04955,Erika Howard,Premium,Jurong,2025-06-25,4.38,Active
D04956,Jennifer Ortiz,Hatchback,Toa Payoh,2023-08-24,3.86,Active
D04957,Stephen Patrick,Electric,Singapore,2019-01-17,3.67,Active
D04958,Zachary Arnold,Electric,Bedok,2020-06-19,3.69,Active
D04959,Phillip Holland,MPV,Bedok,2024-05-12,3.79,Active
D04960,Jonathan Castro,Hatchback,Singapore,2023-04-23,4.06,Active
D04961,Aaron Garcia,MPV,Tampines,2025-07-12,4.87,Active
D04962,Jeffrey Garner,SUV,Bedok,2025-06-04,3.8,Active
D04963,Wyatt Harvey,MPV,Singapore,2025-05-24,3.74,Active
D04964,Sherry Phillips,MPV,Jurong,2022-06-16,3.8,Active
D04965,Lacey Massey,Hatchback,Woodlands,2024-08-14,3.74,Active
D04966,Lisa Bradley,SUV,Singapore,2022-07-09,3.62,Active
D04967,Shane Ball,Hatchback,Bishan,2019-09-05,4.94,Active
D04968,Marvin Bell,Hatchback,Bishan,2021-01-03,4.76,Active
D04969,Dr. Michael Ball,Hatchback,Tampines,2022-09-30,4.89,Active
D04970,Emily Joseph,MPV,Punggol,2019-04-30,3.76,Active
D04971,Samantha Burton,MPV,Jurong,2019-09-16,4.45,Active
D04972,Ashlee West,SUV,Tampines,2021-10-11,4.18,Active
D04973,Christopher White,SUV,Yishun,2019-12-05,4.83,Active
D04974,Evelyn Rose,Sedan,Woodlands,2023-05-16,4.68,Active
D04975,Derek Rice,Hatchback,Ang Mo Kio,2021-12-15,4.54,Active
D04976,Matthew Johnson,Electric,Yishun,2023-07-13,4.97,Active
D04977,Madison Robinson,Premium,Bishan,2022-02-14,3.75,Active
D04978,Devin White,Hatchback,Tampines,2019-06-17,4.22,Active
D04979,Sean Pace,Hatchback,Tampines,2023-12-07,4.35,Active
D04980,Don Walton,SUV,Singapore,2020-07-17,5.0,Active
D04981,Tammy Howard,Hatchback,Yishun,2022-02-19,4.1,Active
D04982,Jeffrey Mann,Hatchback,Bishan,2019-06-15,4.88,Active
D04983,Sydney Ford,SUV,Yishun,2024-09-26,4.03,Active
D04984,Cheryl Mcgrath,Electric,Punggol,2021-12-02,4.01,Active
D04985,Anita Smith,Sedan,Yishun,2018-08-30,4.26,Active
D04986,William Brown,SUV,Bishan,2021-06-21,4.04,Active
D04987,Eric Perry,MPV,Bishan,2022-09-26,4.04,Inactive
D04988,James Cook,MPV,Jurong,2021-12-12,4.95,Active
D04989,Natalie Taylor,Premium,Singapore,2020-09-25,5.0,Active
D04990,Dana Decker,SUV,Tampines,2021-01-25,3.94,Active
D04991,Emily Cunningham,Sedan,Singapore,2021-11-27,3.74,Active
D04992,Jessica Taylor,MPV,Tampines,2024-09-30,4.17,Active
D04993,Robert Malone,Electric,Woodlands,2023-01-13,4.29,Active
D04994,Nicholas Davis,Sedan,Bedok,2025-11-14,4.72,Active
D04995,Darryl Key,Premium,Woodlands,2024-04-15,4.21,Active
D04996,Terry Alexander,Electric,Bishan,2026-04-08,4.21,Active
D04997,Anthony Lee,MPV,Bedok,2026-02-13,4.56,Inactive
D04998,Melanie Reilly,Sedan,Toa Payoh,2024-04-28,3.8,Active
D04999,Jason Cole,Sedan,Tampines,2021-10-17,4.33,Active
D05000,James Becker,SUV,Tampines,2018-12-14,4.07,Active
D05001,Vickie Rodriguez,Premium,Jurong,2020-02-19,4.81,Active
D05002,John Watkins,Sedan,Yishun,2024-09-13,4.77,Active
D05003,Amy Sanchez,MPV,Ang Mo Kio,2019-04-07,3.62,Active
D05004,Paul Galloway,Premium,Bedok,2022-04-21,4.87,Active
D05005,Stephen Nixon,MPV,Toa Payoh,2022-06-15,4.26,Active
D05006,Carmen Beard,Premium,Bedok,2018-09-17,4.13,Suspended
D05007,Karen Odom,Electric,Punggol,2026-03-02,4.34,Active
D05008,Paul Moore,Electric,Ang Mo Kio,2026-02-21,4.85,Active
D05009,Shelby Wagner,Premium,Toa Payoh,2019-03-06,3.71,Active
D05010,Pedro Clark,SUV,Tampines,2025-01-31,4.17,Active
D05011,Vicki Mcmillan,Premium,Ang Mo Kio,2020-07-01,4.87,Active
D05012,Joseph Costa,Sedan,Tampines,2023-06-11,4.47,Active
D05013,William Delacruz,Hatchback,Yishun,2025-02-21,3.71,Active
D05014,Patrick Lyons,Hatchback,Jurong,2024-11-13,4.11,Active
D05015,Courtney Nichols,Premium,Yishun,2020-09-28,4.08,Active
D05016,Matthew Graham,Premium,Woodlands,2022-09-17,4.47,Active
D05017,Anthony Walsh,Premium,Tampines,2020-12-28,4.62,Active
D05018,Patrick Dunn,Hatchback,Bedok,2022-01-29,4.08,Active
D05019,William Maxwell,Hatchback,Singapore,2023-06-23,4.03,Active
D05020,Joshua Mitchell,Electric,Ang Mo Kio,2024-05-13,4.51,Active
D05021,Chris Jordan MD,Sedan,Punggol,2019-11-22,3.92,Active
D05022,Carl Steele,Sedan,Singapore,2022-01-03,4.29,Active
D05023,Martha Zuniga,Electric,Woodlands,2026-06-09,3.94,Active
D05024,Dwayne Faulkner,MPV,Yishun,2025-07-20,4.62,Active
D05025,Michael Miller,Premium,Toa Payoh,2019-06-08,4.59,Active
D05026,Gregory Obrien,MPV,Singapore,2021-09-16,4.97,Inactive
D05027,Jodi Alvarez,Electric,Woodlands,2021-07-12,4.59,Active
D05028,Donna Parker,SUV,Tampines,2024-04-30,5.0,Active
D05029,Heather Davidson,SUV,Jurong,2020-12-02,4.56,Suspended
D05030,Joe Gonzalez,Hatchback,Punggol,2020-12-19,4.16,Active
D05031,Raymond Rojas,MPV,Bishan,2025-08-20,3.51,Active
D05032,John Cooper,Sedan,Woodlands,2023-05-22,3.68,Active
D05033,Michael Fitzgerald,Hatchback,Tampines,2025-01-05,4.61,Active
D05034,Paul Olson,MPV,Bedok,2025-06-06,4.02,Active
D05035,Amanda Peterson,Electric,Jurong,2025-02-20,3.57,Active
D05036,Shawn Gordon,Premium,Woodlands,2024-09-18,4.68,Active
D05037,Jesse Holland,Sedan,Ang Mo Kio,2024-09-22,3.69,Active
D05038,Kristen Baker,Electric,Yishun,2020-06-17,3.75,Active
D05039,Stephanie Jenkins,SUV,Toa Payoh,2026-05-15,3.93,Active
D05040,Heather Garcia,SUV,Ang Mo Kio,2021-07-29,4.79,Active
D05041,Brian Martinez,Premium,Yishun,2018-08-01,3.51,Active
D05042,Barbara Whitaker,Premium,Singapore,2026-01-09,4.35,Active
D05043,Sydney Brown,Hatchback,Woodlands,2020-11-14,4.61,Active
D05044,Christopher Davenport,Electric,Woodlands,2024-01-22,4.05,Active
D05045,David Campbell,MPV,Jurong,2021-05-14,4.53,Active
D05046,Tammy Mendez,Premium,Bedok,2024-01-10,3.95,Active
D05047,Donna King,SUV,Toa Payoh,2026-04-14,4.54,Active
D05048,Penny Byrd,MPV,Yishun,2023-03-01,4.61,Active
D05049,Joshua Bradford,Electric,Tampines,2022-05-18,3.82,Active
D05050,Scott French,Premium,Yishun,2023-12-29,4.35,Active
D05051,Brian Silva,Hatchback,Singapore,2020-04-02,4.07,Active
D05052,Alexis Brown,Electric,Toa Payoh,2019-08-12,4.78,Active
D05053,Stephen Murphy,Hatchback,Jurong,2023-06-10,3.89,Active
D05054,Melissa Walton,Electric,Bishan,2022-06-24,4.59,Active
D05055,Crystal Brown,Electric,Ang Mo Kio,2024-07-14,4.36,Active
D05056,Nicole Smith,Hatchback,Punggol,2019-09-17,3.53,Active
D05057,Marie Chan,Hatchback,Bedok,2021-01-29,4.64,Inactive
D05058,Michael Brock,Hatchback,Toa Payoh,2019-03-06,4.93,Active
D05059,Eric Lee,MPV,Bedok,2019-09-03,4.18,Active
D05060,Jacob Roman,Hatchback,Singapore,2024-10-16,4.64,Active
D05061,Amy Anderson,Sedan,Bedok,2024-04-10,4.79,Active
D05062,Stephen Cabrera,Hatchback,Yishun,2020-04-05,4.42,Active
D05063,Zachary Mccall,Sedan,Punggol,2023-03-15,3.53,Active
D05064,Jennifer Benson,Premium,Woodlands,2022-09-22,3.79,Active
D05065,Brett Perkins,MPV,Jurong,2021-04-23,4.67,Active
D05066,Jeffery Riggs,SUV,Singapore,2020-03-06,4.23,Active
D05067,Miss Jennifer Smith,Sedan,Bishan,2018-09-29,3.8,Active
D05068,Lisa Haas,SUV,Bishan,2019-07-18,4.97,Active
D05069,Deborah Sanchez,Premium,Punggol,2024-11-15,3.81,Active
D05070,Matthew Miles,Electric,Bishan,2022-03-08,3.8,Inactive
D05071,Tony Cunningham,Premium,Toa Payoh,2024-06-27,3.95,Active
D05072,Theresa Wilson,SUV,Toa Payoh,2022-01-06,3.93,Active
D05073,Jose Haas,Electric,Jurong,2020-11-04,4.79,Active
D05074,Sharon Morrison,SUV,Tampines,2020-09-14,4.36,Active
D05075,Regina Griffin,Premium,Singapore,2023-12-14,4.22,Active
D05076,Justin Zhang,SUV,Punggol,2024-10-27,4.68,Active
D05077,Susan Johnson,Hatchback,Ang Mo Kio,2018-09-25,4.88,Active
D05078,April Johnson,SUV,Ang Mo Kio,2022-09-11,4.64,Active
D05079,Darlene Porter,Electric,Toa Payoh,2020-11-01,3.66,Inactive
D05080,Mrs. Tracy Carter,MPV,Bedok,2024-05-16,4.07,Active
D05081,Robert Price,Electric,Bedok,2025-03-20,4.31,Active
D05082,Pamela Cox,Sedan,Bedok,2021-09-09,3.71,Active
D05083,Matthew Brooks,Premium,Punggol,2020-06-04,4.3,Active
D05084,Madeline Carson,Premium,Singapore,2019-10-14,4.84,Active
D05085,Jorge Lucero,Sedan,Punggol,2019-06-17,4.81,Active
D05086,Kimberly Contreras,Hatchback,Bishan,2021-09-05,3.79,Active
D05087,Joseph Costa,MPV,Ang Mo Kio,2024-07-19,3.81,Active
D05088,Charles Barton,Sedan,Bishan,2024-01-08,4.32,Active
D05089,Christopher Lopez,Hatchback,Singapore,2023-04-03,4.0,Active
D05090,Kathleen Johnson,Premium,Jurong,2024-03-05,4.73,Active
D05091,Oscar Williamson,SUV,Punggol,2020-01-13,3.57,Active
D05092,Heather Mendez,Hatchback,Punggol,2020-10-01,3.85,Active
D05093,David Spears,Hatchback,Yishun,2025-09-30,4.78,Suspended
D05094,Lori Richards,Sedan,Woodlands,2020-04-06,3.82,Active
D05095,Melissa Grant,Electric,Punggol,2019-02-19,4.78,Active
D05096,Alice White,Electric,Yishun,2022-12-09,4.55,Active
D05097,Tyler Greer,Electric,Bedok,2024-07-26,3.62,Active
D05098,Alexander Todd,MPV,Yishun,2021-12-24,4.51,Active
D05099,Matthew Nash,SUV,Toa Payoh,2021-08-18,4.21,Active
D05100,Marissa Rodriguez,MPV,Bishan,2022-10-14,3.92,Inactive
D05101,John Miller,SUV,Toa Payoh,2022-07-15,3.61,Active
D05102,Dr. Jamie Durham,Premium,Woodlands,2024-07-10,4.9,Active
D05103,Jason Bennett,Sedan,Tampines,2024-03-21,3.79,Active
D05104,Christine Mendoza,Sedan,Punggol,2019-12-25,4.73,Active
D05105,Courtney Rogers,Sedan,Yishun,2024-11-17,3.84,Active
D05106,Samantha Johnson,Premium,Punggol,2024-06-21,3.84,Active
D05107,Amanda Hunt,Electric,Bishan,2019-02-21,4.13,Active
D05108,Adrienne Johnson,SUV,Singapore,2022-10-29,3.57,Active
D05109,Mrs. Maria Foster DDS,Electric,Yishun,2020-01-19,4.58,Active
D05110,Marissa Lawson,SUV,Woodlands,2024-04-05,4.3,Active
D05111,Amy Diaz,Sedan,Jurong,2018-11-26,4.51,Active
D05112,Isaiah Moses,Premium,Bedok,2018-10-07,4.47,Active
D05113,Shelia Nelson,SUV,Jurong,2024-01-12,3.58,Active
D05114,Julie Turner,Premium,Yishun,2021-01-15,3.71,Active
D05115,Victor Mccarthy,MPV,Punggol,2021-02-07,3.7,Active
D05116,Carolyn Castro,Premium,Punggol,2021-06-23,4.06,Active
D05117,Travis Bowman,SUV,Yishun,2020-05-20,4.07,Active
D05118,Nathan Taylor,Electric,Tampines,2022-07-24,4.55,Active
D05119,Dillon Clayton,Sedan,Jurong,2023-01-10,4.72,Active
D05120,Amanda Sutton MD,Electric,Singapore,2025-12-31,3.77,Active
D05121,Peggy Barber,Electric,Tampines,2021-09-11,3.93,Active
D05122,Paula Russell,Hatchback,Singapore,2018-12-21,3.75,Active
D05123,Jason Morgan,MPV,Bishan,2022-04-25,4.56,Active
D05124,William Gilbert,Sedan,Woodlands,2023-04-24,4.79,Active
D05125,Holly Palmer,Sedan,Tampines,2025-01-18,3.52,Active
D05126,Glenn Hunt,SUV,Singapore,2026-03-12,4.5,Active
D05127,Paula Evans,Premium,Singapore,2019-04-30,4.8,Active
D05128,Joshua Howard,Premium,Woodlands,2025-05-27,4.09,Active
D05129,Kenneth Gonzalez,Premium,Tampines,2019-11-25,3.66,Active
D05130,Donna Kent,Electric,Punggol,2023-01-02,4.33,Active
D05131,Jacob Solomon,Electric,Singapore,2024-07-10,4.41,Inactive
D05132,William Soto,Hatchback,Ang Mo Kio,2022-04-02,4.92,Active
D05133,Jason Sanchez,Hatchback,Singapore,2019-01-10,4.7,Active
D05134,Deborah Rogers,Sedan,Singapore,2022-02-02,4.72,Active
D05135,Keith Barrera,MPV,Jurong,2024-03-13,4.06,Active
D05136,Tony Hoffman,Sedan,Jurong,2022-11-01,3.87,Active
D05137,Dylan Chang,MPV,Punggol,2025-10-10,4.46,Active
D05138,Wendy Hernandez,MPV,Singapore,2024-07-16,4.91,Active
D05139,Kari Jones,Premium,Jurong,2022-02-06,4.31,Active
D05140,Kimberly Ashley,Sedan,Yishun,2021-12-23,4.33,Active
D05141,Nathan Reed,Premium,Jurong,2023-05-04,4.14,Active
D05142,Gerald Martin,Sedan,Jurong,2024-09-09,3.89,Active
D05143,Randall Allen,SUV,Singapore,2020-05-08,4.06,Active
D05144,Paul Fuentes,Electric,Bedok,2019-08-24,3.63,Active
D05145,Tara Lee,Electric,Bishan,2020-08-05,4.4,Active
D05146,Jane Grant,Premium,Punggol,2026-01-10,4.91,Active
D05147,Brendan Phelps,Hatchback,Tampines,2021-04-29,4.63,Active
D05148,Cory Navarro,Premium,Yishun,2019-12-19,4.59,Active
D05149,Samuel Hoffman,SUV,Ang Mo Kio,2019-08-27,4.14,Active
D05150,Wesley Taylor,Premium,Ang Mo Kio,2021-12-06,4.54,Active
D05151,Kathy Powers,Premium,Singapore,2022-07-20,4.08,Active
D05152,Joseph Grant,Sedan,Woodlands,2019-12-17,4.66,Active
D05153,Ashley Sweeney,MPV,Bishan,2022-01-30,4.02,Active
D05154,Erica Payne,Sedan,Yishun,2019-07-12,4.49,Active
D05155,Brenda Harrell,Premium,Singapore,2025-02-03,4.17,Active
D05156,Shari Smith DDS,Electric,Woodlands,2021-08-18,4.62,Active
D05157,Sheila Pollard,Hatchback,Ang Mo Kio,2019-12-25,3.85,Inactive
D05158,Kristen Horne,Electric,Yishun,2025-03-03,4.59,Active
D05159,Linda Newman,Sedan,Tampines,2018-10-01,3.58,Active
D05160,Tyler Williams,MPV,Woodlands,2022-08-01,4.85,Active
D05161,Jonathan Morris,MPV,Toa Payoh,2022-01-08,4.08,Active
D05162,Melinda Coleman,Sedan,Singapore,2025-04-13,4.79,Active
D05163,Katelyn Harper,SUV,Singapore,2019-04-19,4.01,Active
D05164,Michael Hughes,Hatchback,Jurong,2026-01-13,4.86,Active
D05165,Lisa Smith,SUV,Bedok,2025-10-01,4.1,Active
D05166,Mark Carter,Hatchback,Jurong,2021-08-02,4.49,Active
D05167,Carol Sanchez,Electric,Toa Payoh,2020-03-04,4.85,Active
D05168,Shawn Harris,SUV,Yishun,2021-10-31,4.5,Active
D05169,Lauren Garcia,Electric,Woodlands,2019-02-02,3.65,Active
D05170,Tiffany Acosta,Sedan,Toa Payoh,2025-04-20,4.93,Active
D05171,Taylor Valenzuela,Premium,Yishun,2022-05-31,4.64,Active
D05172,Bobby Wells,MPV,Toa Payoh,2025-04-26,4.14,Active
D05173,Jerry Crawford,Premium,Ang Mo Kio,2026-05-14,4.89,Active
D05174,Emily Miller,SUV,Woodlands,2022-10-26,4.95,Active
D05175,Erik Bailey,MPV,Jurong,2024-05-25,4.1,Active
D05176,Dr. Kelly Wu,Premium,Toa Payoh,2020-12-01,4.27,Active
D05177,Mark Day,Sedan,Yishun,2020-08-30,3.52,Active
D05178,Hannah Walker,SUV,Bedok,2022-12-07,4.87,Active
D05179,Rose Kidd,MPV,Yishun,2025-05-14,4.21,Active
D05180,Jeanne Aguirre,Electric,Bedok,2025-07-13,4.05,Active
D05181,Linda Conley,MPV,Singapore,2018-11-24,4.53,Active
D05182,Kirk Roberts,SUV,Tampines,2020-12-04,4.92,Active
D05183,Angelica Smith,MPV,Toa Payoh,2025-05-02,4.2,Active
D05184,Megan Morrison,Electric,Woodlands,2025-02-19,4.31,Active
D05185,Andrew Ross,Electric,Singapore,2021-07-21,3.69,Active
